id_usuario,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,gasto_total,ratio_gasto_ingreso,perfil_financiero
1608,5529,23.0,Alta,3521.08,0.64,Saludable
1609,1278,9.9,Baja,989.6,0.77,En observación
1610,1482,25.8,Alta,1246.3,0.84,En observación
1611,800,28.1,Alta,400.8,0.5,Saludable
1612,4676,16.5,Alta,2862.24,0.61,Saludable
1613,800,35.0,Alta,560.71,0.7,En observación
1614,1852,20.7,Baja,886.78,0.48,Saludable
1615,1727,44.9,Media,1078.19,0.62,En observación
1616,2929,11.0,Media,2108.02,0.72,En observación
1617,1688,42.1,Baja,1007.82,0.6,En observación
1618,4296,20.0,Media,3251.06,0.76,En observación
1619,3694,0.0,Media,1553.91,0.42,Saludable
1620,5056,16.3,Media,3569.91,0.71,En observación
1621,4540,0.0,Media,2680.93,0.59,Saludable
1622,4555,67.5,Media,3229.31,0.71,En observación
1623,4103,49.8,Alta,3157.02,0.77,En observación
1624,4937,40.0,Baja,2790.91,0.57,En observación
1625,4996,47.7,Media,3687.24,0.74,En observación
1626,5341,11.8,Media,4427.39,0.83,Saludable
1627,5098,26.1,Media,4987.6,0.98,En observación
1628,1665,51.4,Alta,1713.66,1.03,En observación
1629,2358,25.4,Media,1830.23,0.78,En observación
1630,6039,32.2,Media,1590.66,0.26,Saludable
1631,2978,28.9,Baja,2035.91,0.68,En observación
1632,5180,34.2,Alta,3568.63,0.69,Saludable
1633,3529,18.0,Media,3014.5,0.85,En observación
1634,5811,48.8,Baja,3641.05,0.63,En riesgo
1635,2074,40.4,Baja,1362.64,0.66,En observación
1636,3920,0.0,Baja,1704.51,0.43,Saludable
1637,3624,24.5,Baja,1687.7,0.47,En observación
1638,4087,38.7,Media,3053.32,0.75,En observación
1639,4096,18.8,Baja,2865.19,0.7,En observación
1640,3338,46.7,Alta,2915.25,0.87,En observación
1641,3046,50.2,Alta,2178.52,0.72,En observación
1642,3467,40.6,Media,3520.81,1.02,En observación
1643,3828,49.3,Baja,2779.36,0.73,En observación
1644,6715,23.0,Alta,5228.14,0.78,En observación
1645,2587,14.9,Baja,2058.41,0.8,Saludable
1646,3068,33.7,Alta,2151.92,0.7,Saludable
1647,5891,31.6,Alta,5935.82,1.01,En observación
1648,2180,34.0,Alta,1550.33,0.71,Saludable
1649,5705,20.7,Media,2388.98,0.42,En observación
1650,2744,20.9,Alta,1186.04,0.43,Saludable
1651,1566,30.9,Baja,1431.75,0.91,En riesgo
1652,3411,4.5,Media,2061.1,0.6,Saludable
1653,2319,33.1,Media,2023.82,0.87,En observación
1654,1661,62.9,Alta,1475.21,0.89,En observación
1655,5134,65.5,Media,2520.95,0.49,En observación
1656,800,32.9,Alta,652.62,0.82,En observación
1657,2518,0.0,Baja,2057.8,0.82,En observación
1658,2613,36.6,Media,1222.19,0.47,En observación
1659,2910,18.6,Alta,1784.22,0.61,Saludable
1660,4074,10.3,Media,2764.29,0.68,Saludable
1661,1851,56.9,Media,1103.88,0.6,En observación
1662,2033,57.0,Baja,1727.08,0.85,En riesgo
1663,5159,33.0,Alta,4108.14,0.8,Saludable
1664,2376,35.1,Alta,1548.88,0.65,En observación
1665,1596,53.0,Baja,1165.02,0.73,En riesgo
1666,4750,20.5,Baja,4301.43,0.91,Saludable
1667,2420,16.1,Alta,1268.97,0.52,Saludable
1668,4079,40.5,Media,3236.11,0.79,En observación
1669,4054,31.9,Baja,3723.56,0.92,En riesgo
1670,3546,16.5,Baja,2242.73,0.63,En observación
1671,3027,34.0,Media,2659.92,0.88,En observación
1672,3524,32.1,Alta,2315.75,0.66,Saludable
1673,867,19.6,Media,724.09,0.84,En observación
1674,3143,37.0,Baja,2651.82,0.84,En observación
1675,4996,46.9,Media,2730.95,0.55,En observación
1676,5287,27.8,Alta,1852.78,0.35,Saludable
1677,3126,12.6,Baja,2111.87,0.68,En observación
1678,5693,25.6,Media,5368.83,0.94,En riesgo
1679,5651,34.3,Alta,2241.23,0.4,Saludable
1680,5073,28.8,Alta,5397.8,1.06,En observación
1681,4352,46.3,Alta,3525.15,0.81,Saludable
1682,2751,48.0,Alta,1663.35,0.6,Saludable
1683,1933,56.8,Alta,2034.81,1.05,En observación
1684,3721,19.8,Alta,3202.63,0.86,En observación
1685,4718,35.0,Baja,6031.36,1.28,En riesgo
1686,934,24.1,Alta,436.89,0.47,Saludable
1687,1998,16.2,Alta,1155.18,0.58,Saludable
1688,2741,27.3,Alta,2496.95,0.91,Saludable
1689,3103,35.5,Media,1242.81,0.4,Saludable
1690,4019,37.4,Baja,4507.55,1.12,En riesgo
1691,4730,27.1,Baja,3800.56,0.8,En riesgo
1692,800,36.2,Media,907.52,1.13,En riesgo
1693,5976,20.6,Alta,4447.53,0.74,Saludable
1694,800,12.5,Media,442.05,0.55,En observación
1695,4808,34.9,Media,4319.21,0.9,En observación
1696,5303,30.1,Media,4032.48,0.76,En observación
1697,4527,23.7,Baja,4190.9,0.93,En observación
1698,1852,40.3,Baja,1359.48,0.73,En observación
1699,4835,20.9,Baja,3452.01,0.71,En riesgo
1700,5809,53.6,Alta,4061.75,0.7,En observación
1701,2077,16.4,Alta,679.01,0.33,Saludable
1702,2204,28.1,Media,1291.86,0.59,En observación
1703,2937,10.4,Baja,2436.24,0.83,En observación
1704,2244,0.0,Baja,1107.83,0.49,Saludable
1705,800,7.8,Alta,599.66,0.75,Saludable
1706,6488,57.5,Alta,3852.41,0.59,En observación
1707,4624,21.0,Baja,2223.23,0.48,En observación
1708,3241,23.5,Baja,2688.79,0.83,En observación
1709,1772,31.6,Alta,1452.11,0.82,Saludable
1710,4892,3.4,Alta,3159.94,0.65,Saludable
1711,2546,21.5,Baja,2766.98,1.09,En observación
1712,7162,36.6,Media,5490.17,0.77,En observación
1713,7295,15.1,Media,4000.03,0.55,Saludable
1714,3548,4.1,Media,2675.27,0.75,En observación
1715,3727,25.6,Media,2380.55,0.64,En observación
1716,2261,57.7,Baja,2482.59,1.1,En riesgo
1717,3483,45.5,Media,3298.62,0.95,En observación
1718,2710,10.2,Media,2232.04,0.82,En observación
1719,1475,23.2,Alta,748.55,0.51,Saludable
1720,4327,19.0,Media,3010.95,0.7,Saludable
1721,3780,29.3,Alta,2339.02,0.62,Saludable
1722,3770,17.8,Alta,1825.71,0.48,En observación
1723,2550,28.5,Baja,2376.48,0.93,En riesgo
1724,1633,36.7,Baja,1016.77,0.62,En observación
1725,2420,13.1,Baja,1797.01,0.74,Saludable
1726,4920,30.8,Baja,4064.11,0.83,En observación
1727,2949,34.3,Alta,1593.85,0.54,Saludable
1728,2211,16.6,Baja,818.58,0.37,En observación
1729,2470,47.5,Alta,2327.69,0.94,En observación
1730,1867,68.4,Baja,1988.67,1.07,En riesgo
1731,3886,20.5,Media,3216.92,0.83,En observación
1732,800,10.2,Media,603.04,0.75,Saludable
1733,3399,13.9,Alta,2070.59,0.61,Saludable
1734,3871,29.9,Media,3515.69,0.91,En observación
1735,5670,23.1,Media,3814.01,0.67,Saludable
1736,2857,44.5,Alta,2811.28,0.98,En observación
1737,809,46.2,Media,339.02,0.42,En observación
1738,2948,40.5,Media,1503.95,0.51,En observación
1739,1303,20.0,Media,743.16,0.57,Saludable
1740,3642,57.1,Baja,4479.82,1.23,En riesgo
1741,5175,33.5,Alta,4345.96,0.84,En observación
1742,3793,38.1,Baja,2449.81,0.65,En observación
1743,3412,42.4,Media,1904.29,0.56,En observación
1744,6368,47.5,Media,6322.48,0.99,En observación
1745,3981,45.0,Baja,4103.8,1.03,En observación
1746,1527,49.6,Media,1069.14,0.7,En observación
1747,1619,21.7,Alta,805.57,0.5,En observación
1748,3466,29.1,Alta,2966.39,0.86,En observación
1749,4919,46.1,Alta,3130.69,0.64,Saludable
1750,4654,22.1,Media,3486.22,0.75,En observación
1751,4678,3.3,Alta,4110.34,0.88,Saludable
1752,4561,41.7,Alta,4740.82,1.04,En observación
1753,5520,51.7,Media,4429.51,0.8,En observación
1754,4809,41.0,Baja,3339.22,0.69,En riesgo
1755,3447,17.2,Baja,3385.93,0.98,En observación
1756,6573,5.6,Media,4271.0,0.65,Saludable
1757,5206,36.0,Alta,4195.44,0.81,Saludable
1758,1765,34.8,Baja,890.37,0.5,En observación
1759,4251,15.3,Baja,4416.64,1.04,En riesgo
1760,1143,16.0,Baja,386.97,0.34,Saludable
1761,4650,23.8,Media,3873.19,0.83,Saludable
1762,4697,21.7,Baja,3533.04,0.75,En observación
1763,1593,12.7,Baja,1472.26,0.92,En observación
1764,5075,34.9,Media,3936.87,0.78,Saludable
1765,3094,29.6,Media,3408.22,1.1,En riesgo
1766,5804,39.0,Media,3609.89,0.62,En observación
1767,3854,15.9,Baja,2623.84,0.68,En observación
1768,5908,0.0,Baja,5713.32,0.97,En observación
1769,1442,47.7,Media,1271.47,0.88,En riesgo
1770,4701,60.9,Alta,3998.53,0.85,En observación
1771,4014,48.7,Media,2447.39,0.61,En observación
1772,3037,0.0,Baja,2353.23,0.77,Saludable
1773,3580,43.0,Baja,2377.7,0.66,En riesgo
1774,1309,47.9,Media,1140.83,0.87,En observación
1775,7566,29.0,Alta,4479.47,0.59,Saludable
1776,3170,28.1,Alta,2436.07,0.77,Saludable
1777,4450,24.2,Baja,1787.59,0.4,En observación
1778,800,35.3,Alta,458.98,0.57,Saludable
1779,5471,15.8,Alta,5148.35,0.94,Saludable
1780,6130,24.5,Alta,3670.1,0.6,Saludable
1781,2846,17.4,Media,1889.71,0.66,En observación
1782,5513,1.0,Baja,4157.65,0.75,En observación
1783,3790,49.6,Media,2791.78,0.74,En observación
1784,4388,31.5,Alta,2982.64,0.68,En observación
1785,2521,20.8,Baja,1651.16,0.65,En observación
1786,800,35.9,Media,604.94,0.76,Saludable
1787,3965,37.1,Baja,3394.58,0.86,En observación
1788,5550,18.9,Media,4848.38,0.87,En observación
1789,2185,39.9,Baja,1487.14,0.68,En observación
1790,5252,18.4,Media,3131.2,0.6,Saludable
1791,3908,29.1,Alta,3316.53,0.85,Saludable
1792,2386,28.3,Media,2604.6,1.09,En observación
1793,5128,30.6,Alta,3399.56,0.66,Saludable
1794,3247,39.1,Media,3238.66,1.0,En observación
1795,5281,15.5,Alta,3566.61,0.68,Saludable
1796,3972,24.6,Alta,3500.76,0.88,Saludable
1797,3565,40.3,Media,1348.45,0.38,En observación
1798,3075,0.0,Media,2393.75,0.78,Saludable
1799,3377,44.9,Baja,2987.09,0.88,En riesgo
1800,4175,28.4,Media,4465.53,1.07,En observación
1801,3709,31.0,Baja,3324.71,0.9,En observación
1802,884,32.4,Media,707.75,0.8,En observación
1803,1594,47.3,Baja,1874.76,1.18,En riesgo
1804,1564,23.9,Alta,1176.94,0.75,En observación
1805,2613,53.3,Media,1435.54,0.55,Saludable
1806,5160,0.0,Alta,3680.4,0.71,En observación
1807,3482,13.2,Media,2575.53,0.74,En observación
1808,3741,39.9,Baja,2106.03,0.56,En riesgo
1809,3868,40.9,Media,2463.66,0.64,En observación
1810,3114,34.2,Baja,1812.48,0.58,En observación
1811,4532,23.3,Baja,2702.49,0.6,En observación
1812,4548,20.6,Media,3314.68,0.73,En observación
1813,800,7.9,Alta,648.42,0.81,Saludable
1814,5085,44.5,Media,4472.01,0.88,En riesgo
1815,3375,39.7,Alta,2176.23,0.64,En observación
1816,6475,30.2,Baja,5306.82,0.82,En riesgo
1817,3279,20.2,Media,2975.1,0.91,En observación
1818,3774,17.5,Media,1663.65,0.44,Saludable
1819,4857,26.6,Alta,4898.56,1.01,En observación
1820,1918,29.0,Media,1409.99,0.74,En observación
1821,2338,50.5,Baja,2581.26,1.1,En riesgo
1822,5375,14.2,Media,5071.53,0.94,En observación
1823,4795,29.8,Baja,1198.75,0.25,Saludable
1824,2561,15.3,Baja,1977.1,0.77,En observación
1825,2263,14.1,Alta,1405.79,0.62,Saludable
1826,2508,22.3,Alta,1674.83,0.67,Saludable
1827,4184,0.0,Baja,3907.41,0.93,En observación
1828,1925,15.4,Alta,1287.74,0.67,Saludable
1829,3836,0.8,Alta,2105.09,0.55,Saludable
1830,2108,48.7,Baja,1715.83,0.81,En observación
1831,4453,28.2,Media,2974.67,0.67,En observación
1832,4212,40.6,Media,4052.3,0.96,En observación
1833,1437,22.9,Alta,1839.0,1.28,En observación
1834,7054,50.9,Alta,5597.52,0.79,En observación
1835,3445,3.9,Baja,2594.94,0.75,En observación
1836,2601,36.2,Baja,2349.45,0.9,En observación
1837,2823,14.7,Baja,1699.47,0.6,Saludable
1838,2149,51.3,Baja,1257.63,0.59,En observación
1839,2746,47.7,Media,2707.58,0.99,En riesgo
1840,3959,26.5,Baja,2119.9,0.54,En riesgo
1841,2360,40.0,Baja,2220.1,0.94,En riesgo
1842,5057,41.5,Alta,5365.65,1.06,En observación
1843,1571,22.4,Baja,1237.31,0.79,En observación
1844,2910,1.4,Alta,2428.94,0.83,En observación
1845,4196,39.1,Baja,3579.36,0.85,En riesgo
1846,4897,35.9,Baja,3397.14,0.69,En observación
1847,3127,34.7,Alta,2167.34,0.69,En observación
1848,4159,42.5,Media,4079.58,0.98,En observación
1849,1538,24.8,Media,1165.7,0.76,Saludable
1850,5583,32.1,Alta,4570.49,0.82,En observación
1851,2555,38.6,Alta,1865.72,0.73,En observación
1852,2342,55.0,Media,1598.2,0.68,En observación
1853,800,47.7,Alta,751.52,0.94,En observación
1854,3160,36.0,Alta,3671.86,1.16,En observación
1855,4673,16.3,Alta,3488.0,0.75,Saludable
1856,2858,29.8,Alta,1560.04,0.55,En observación
1857,809,38.1,Alta,559.2,0.69,Saludable
1858,3804,6.6,Media,2880.19,0.76,Saludable
1859,4192,16.1,Alta,2803.7,0.67,Saludable
1860,2341,29.1,Media,1117.85,0.48,En observación
1861,6147,71.9,Baja,4711.12,0.77,En riesgo
1862,829,52.5,Media,737.58,0.89,En observación
1863,5356,26.2,Baja,3575.43,0.67,En observación
1864,1905,45.3,Media,1066.65,0.56,En observación
1865,2135,41.4,Media,1364.22,0.64,Saludable
1866,2591,29.5,Alta,1392.47,0.54,Saludable
1867,6667,17.1,Media,4612.58,0.69,Saludable
1868,2868,39.3,Media,2640.47,0.92,En observación
1869,1645,49.1,Alta,1205.52,0.73,En observación
1870,800,32.9,Baja,876.28,1.1,En riesgo
1871,3162,34.4,Media,2053.46,0.65,En observación
1872,2993,20.6,Alta,2906.78,0.97,En observación
1873,3876,42.1,Baja,2722.56,0.7,En observación
1874,2596,30.0,Media,1452.05,0.56,Saludable
1875,2726,61.9,Media,683.44,0.25,En observación
1876,6089,31.8,Media,5392.51,0.89,En observación
1877,2499,0.0,Baja,1966.67,0.79,En observación
1878,2299,22.5,Baja,2446.31,1.06,En riesgo
1879,3826,23.0,Media,2058.77,0.54,En observación
1880,6174,26.3,Media,1986.67,0.32,Saludable
1881,4978,6.2,Baja,3891.64,0.78,En observación
1882,3390,18.1,Alta,3162.42,0.93,Saludable
1883,1272,0.0,Baja,1242.68,0.98,En observación
1884,3632,23.4,Alta,2378.16,0.65,Saludable
1885,2853,0.0,Alta,1761.75,0.62,Saludable
1886,4415,29.4,Alta,3942.98,0.89,En observación
1887,5087,37.1,Media,3826.11,0.75,En observación
1888,4610,55.2,Media,3741.38,0.81,En riesgo
1889,1212,12.7,Alta,1095.57,0.9,Saludable
1890,5471,29.8,Alta,3248.49,0.59,Saludable
1891,1201,13.1,Alta,1110.97,0.93,En observación
1892,4045,4.2,Baja,2772.8,0.69,Saludable
1893,5265,21.2,Media,2919.79,0.55,Saludable
1894,2540,52.3,Alta,1569.04,0.62,Saludable
1895,800,29.5,Alta,519.08,0.65,Saludable
1896,5284,40.0,Baja,3936.16,0.74,En riesgo
1897,4494,17.7,Media,2529.85,0.56,En observación
1898,4095,32.5,Alta,2447.3,0.6,En observación
1899,2367,28.5,Media,2391.74,1.01,En observación
1900,1141,14.2,Alta,1059.96,0.93,En observación
1901,3307,22.4,Baja,2769.17,0.84,En observación
1902,3958,19.0,Baja,2328.97,0.59,En observación
1903,2937,29.3,Media,2327.23,0.79,Saludable
1904,2289,24.1,Baja,2336.87,1.02,En observación
1905,3744,52.4,Media,1923.16,0.51,En observación
1906,2297,22.4,Alta,1390.7,0.61,Saludable
1907,7583,42.7,Baja,7191.06,0.95,En riesgo
1908,1091,35.9,Alta,1028.95,0.94,En observación
1909,4948,40.6,Alta,5360.5,1.08,En observación
1910,1854,24.6,Baja,1869.58,1.01,En observación
1911,800,31.3,Baja,536.27,0.67,En observación
1912,4918,21.7,Baja,2030.44,0.41,En observación
1913,2004,14.1,Alta,1901.13,0.95,Saludable
1914,3405,37.2,Media,3217.88,0.95,En observación
1915,5780,0.0,Media,5125.48,0.89,Saludable
1916,5558,32.1,Alta,3495.3,0.63,En observación
1917,4840,39.6,Alta,2732.93,0.56,Saludable
1918,3494,29.4,Alta,3092.03,0.88,Saludable
1919,4001,25.7,Baja,2396.88,0.6,En observación
1920,3178,0.0,Media,1982.33,0.62,Saludable
1921,4299,17.9,Media,3057.79,0.71,En observación
1922,4992,43.5,Media,3294.83,0.66,En observación
1923,3149,27.1,Media,2593.97,0.82,En observación
1924,5740,27.6,Media,4943.89,0.86,En observación
1925,5047,8.9,Media,4189.42,0.83,En observación
1926,4838,13.3,Alta,3056.33,0.63,Saludable
1927,2357,25.5,Alta,2436.33,1.03,En observación
1928,2410,16.8,Baja,1951.83,0.81,En observación
1929,3129,35.0,Alta,3078.46,0.98,En observación
1930,2429,47.7,Alta,1690.8,0.7,Saludable
1931,3242,51.6,Media,2527.93,0.78,En observación
1932,5956,8.5,Baja,3088.73,0.52,Saludable
1933,4059,32.5,Media,4171.4,1.03,En observación
1934,2894,30.0,Baja,2231.82,0.77,En observación
1935,7565,37.8,Alta,5959.72,0.79,En observación
1936,4564,27.9,Alta,2904.42,0.64,Saludable
1937,4079,17.9,Media,4101.13,1.01,En observación
1938,4595,50.9,Media,3464.35,0.75,En observación
1939,4715,19.1,Media,3582.12,0.76,En observación
1940,2066,64.8,Alta,1026.16,0.5,Saludable
1941,5471,40.7,Alta,3092.9,0.57,En observación
1942,5702,29.5,Alta,6943.83,1.22,En observación
1943,4541,47.5,Baja,4134.32,0.91,En riesgo
1944,3064,36.7,Media,2747.9,0.9,En observación
1945,5060,14.7,Baja,3587.55,0.71,En observación
1946,2921,45.2,Alta,2247.53,0.77,En riesgo
1947,3790,30.9,Alta,2914.94,0.77,Saludable
1948,3413,46.9,Baja,2629.77,0.77,En observación
1949,2112,23.2,Media,1612.08,0.76,En observación
1950,1489,25.2,Media,1155.43,0.78,Saludable
1951,2250,19.8,Alta,1365.13,0.61,Saludable
1952,3259,21.7,Alta,2695.3,0.83,En observación
1953,5959,1.2,Alta,5088.23,0.85,Saludable
1954,3733,24.0,Media,2878.76,0.77,En observación
1955,2632,16.6,Baja,1761.43,0.67,En observación
1956,4398,42.8,Alta,2907.28,0.66,En observación
1957,4944,47.5,Alta,3655.64,0.74,En observación
1958,3787,12.8,Baja,2708.27,0.72,En observación
1959,4463,25.9,Media,3522.15,0.79,En observación
1960,4555,28.8,Alta,3190.0,0.7,Saludable
1961,3406,23.3,Media,2957.99,0.87,En observación
1962,5889,52.0,Alta,3471.7,0.59,En observación
1963,2524,25.1,Media,2802.74,1.11,En observación
1964,4040,38.1,Baja,2302.34,0.57,En observación
1965,1691,16.7,Alta,422.75,0.25,Saludable
1966,6581,32.2,Alta,3258.07,0.5,Saludable
1967,2812,14.7,Alta,2544.39,0.9,En observación
1968,1767,40.9,Alta,1810.87,1.02,En riesgo
1969,7798,16.5,Alta,9812.69,1.26,En observación
1970,2611,34.9,Baja,1684.69,0.65,En observación
1971,1520,26.4,Alta,1491.74,0.98,En observación
1972,3712,37.1,Alta,3566.19,0.96,Saludable
1973,4377,26.0,Media,3414.04,0.78,En observación
1974,1709,14.8,Alta,686.37,0.4,Saludable
1975,5496,28.2,Media,2796.24,0.51,Saludable
1976,1268,13.1,Baja,1039.74,0.82,En observación
1977,5169,28.9,Media,3956.39,0.77,En observación
1978,4659,41.7,Media,3775.23,0.81,En observación
1979,3182,38.1,Baja,2192.98,0.69,En observación
1980,3088,23.1,Baja,1932.96,0.63,En observación
1981,5466,47.6,Media,2863.19,0.52,En observación
1982,3023,39.0,Media,1774.14,0.59,En observación
1983,3971,7.7,Baja,3413.03,0.86,En observación
1984,3238,50.4,Baja,2317.94,0.72,En riesgo
1985,800,66.3,Baja,815.35,1.02,En riesgo
1986,800,34.3,Baja,392.07,0.49,En observación
1987,4117,15.9,Baja,3918.45,0.95,En riesgo
1988,4964,30.1,Media,2458.2,0.5,En observación
1989,3094,9.2,Baja,3073.48,0.99,En riesgo
1990,3438,62.4,Alta,2635.01,0.77,En observación
1991,2554,54.6,Alta,1556.85,0.61,En observación
1992,2661,23.1,Alta,2489.22,0.94,Saludable
1993,2893,47.0,Alta,3001.58,1.04,En observación
1994,2518,22.3,Baja,1924.72,0.76,En observación
1995,2018,40.8,Alta,1544.56,0.77,Saludable
1996,2107,22.4,Media,1552.62,0.74,En observación
1997,3857,17.4,Alta,3045.93,0.79,Saludable
1998,3987,38.7,Baja,3858.07,0.97,En riesgo
1999,5958,43.6,Alta,3709.81,0.62,En observación
2000,3990,17.5,Media,4179.62,1.05,En riesgo
2001,3450,22.4,Baja,2480.46,0.72,En observación
2002,5417,38.6,Baja,4161.94,0.77,En riesgo
2003,3031,45.5,Baja,2116.09,0.7,En riesgo
2004,3330,29.2,Alta,2271.29,0.68,En observación
2005,2401,18.9,Alta,2717.4,1.13,En observación
2006,800,21.5,Baja,339.07,0.42,Saludable
2007,800,27.9,Alta,435.56,0.54,Saludable
2008,1062,31.2,Media,717.18,0.68,En observación
2009,5617,41.8,Baja,3882.52,0.69,En riesgo
2010,1170,8.9,Media,859.86,0.73,En observación
2011,3196,27.3,Media,1567.5,0.49,En observación
2012,4930,41.8,Alta,3139.13,0.64,Saludable
2013,1560,31.3,Alta,866.62,0.56,Saludable
2014,2864,22.7,Baja,1870.66,0.65,En observación
2015,3619,25.7,Media,2833.47,0.78,En observación
2016,3658,32.3,Alta,1753.83,0.48,Saludable
2017,2178,31.4,Media,2090.0,0.96,En observación
2018,3552,24.6,Alta,3269.8,0.92,En observación
2019,2572,18.1,Media,969.58,0.38,Saludable
2020,3376,47.0,Baja,2750.19,0.81,En riesgo
2021,2454,47.1,Alta,1606.87,0.65,En observación
2022,1312,33.5,Baja,515.3,0.39,En observación
2023,4161,22.2,Media,2333.99,0.56,En observación
2024,3345,22.7,Media,2533.98,0.76,En riesgo
2025,5230,47.4,Baja,4332.52,0.83,En riesgo
2026,800,19.8,Media,530.8,0.66,Saludable
2027,1764,0.3,Alta,1310.83,0.74,Saludable
2028,5160,36.2,Alta,2975.2,0.58,Saludable
2029,865,11.0,Media,510.35,0.59,Saludable
2030,1979,35.1,Media,1401.51,0.71,En observación
2031,5210,12.3,Media,4300.16,0.83,En observación
2032,3000,43.3,Media,2724.67,0.91,En observación
2033,3227,34.2,Alta,2261.67,0.7,En observación
2034,3922,57.5,Alta,1861.18,0.47,En observación
2035,2137,39.1,Media,980.69,0.46,En observación
2036,2555,19.0,Baja,1251.01,0.49,En observación
2037,5127,29.6,Baja,4424.51,0.86,En riesgo
2038,3896,21.6,Alta,3249.67,0.83,Saludable
2039,2743,7.2,Baja,2514.58,0.92,En observación
2040,3773,14.5,Media,3125.82,0.83,Saludable
2041,3287,43.2,Baja,2933.11,0.89,En riesgo
2042,848,74.9,Alta,902.49,1.06,En riesgo
2043,2370,28.3,Media,1545.68,0.65,En observación
2044,3894,18.2,Media,2590.54,0.67,En observación
2045,5900,52.9,Alta,5228.97,0.89,En observación
2046,800,34.5,Baja,599.74,0.75,En observación
2047,3581,10.1,Alta,3045.04,0.85,Saludable
2048,4524,44.2,Alta,3884.89,0.86,En observación
2049,3394,31.4,Baja,2611.3,0.77,En riesgo
2050,4466,61.2,Media,5123.24,1.15,En riesgo
2051,800,48.6,Baja,522.19,0.65,En observación
2052,2902,23.3,Baja,2496.33,0.86,En observación
2053,1883,35.1,Media,1623.39,0.86,En observación
2054,2319,15.3,Media,1527.77,0.66,En observación
2055,5728,0.0,Alta,4068.42,0.71,Saludable
2056,1022,44.5,Baja,866.69,0.85,En riesgo
2057,4882,22.8,Media,3281.32,0.67,En observación
2058,3130,41.0,Baja,2351.1,0.75,En observación
2059,800,21.3,Baja,752.08,0.94,En riesgo
2060,4871,15.2,Media,5070.01,1.04,En observación
2061,3819,29.8,Media,2744.73,0.72,En observación
