id_interno,codigo_autorizacion,descripcion,valor,categoria,desc_limpia
1467,91296981,PAGO AUTOMATICO CENTRO MEDICO,28.59,Salud,pago automatico centro medico
1468,70388500,DEBITO PEAJE TAG,41.7,Transporte,debito peaje tag
1469,99187990,COMPRA TBK AUTOPISTA CENTRAL,39.3,Transporte,compra tbk autopista central
1470,16149817,PAGO AUTOMATICO ARRIENDO DEPT,385.33,Vivienda,pago automatico arriendo dept
1471,32228439,DEBITO PINTURAS SHERWIN,297.52,Vivienda,debito pinturas sherwin
1472,96424699,PAGO WEB LIBRERIA UNIVERSITARIA,88.31,Educación,pago web libreria universitaria
1473,17096679,PAGO WEB GASOLINERA,57.65,Transporte,pago web gasolinera
1474,12505049,ABONO SISTEMA DUOC,26.84,Educación,abono sistema duoc
1475,37622679,COMPRA TBK MATRICULA UNIV,44.34,Educación,compra tbk matricula univ
1476,81611045,PAGO AUTOMATICO COMPRA EN AMAZON,38.38,Ocio,pago automatico compra en amazon
1477,13122340,PAGO AUTOMATICO SODIMAC HOME,168.98,Vivienda,pago automatico sodimac home
1478,52598349,COMPRA TBK TAXI APP,26.01,Transporte,compra tbk taxi app
1479,48299260,COMPRA TBK LIDER EXPRESS,12.92,Alimentación,compra tbk lider express
1480,64663717,TEF ENVIADA FARMACIA AHUMADA,105.01,Salud,tef enviada farmacia ahumada
1481,17851976,CARGO TC SUPERMERCADO DIA,21.39,Alimentación,cargo tc supermercado dia
1482,53515775,TEF ENVIADA PEDIDOSYA CL,19.19,Alimentación,tef enviada pedidosya cl
1483,90128603,COMPRA TBK AGUAS ANDINAS,92.04,Servicios,compra tbk aguas andinas
1484,25445960,ABONO HOME CENTER,144.25,Vivienda,abono home center
1485,74984400,PAGO WEB OPTICA VISION,14.05,Salud,pago web optica vision
1486,88674767,COMPRA TBK STEAM GAMES,42.13,Ocio,compra tbk steam games
1487,50884443,DEBITO PEAJE TAG,36.25,Transporte,debito peaje tag
1488,37307523,ABONO EASY PORTAL,324.01,Vivienda,abono easy portal
1489,42905017,PAGO WEB AUTOPISTA CENTRAL,34.56,Transporte,pago web autopista central
1490,32465588,PAGO AUTOMATICO HOM3 CENTEr,50.19,Vivienda,pago automatico hom center
1491,61023340,PAGO WEB PINTURAS SHERWIN,399.73,Vivienda,pago web pinturas sherwin
1492,78495121,TEF ENVIADA BANCO DEL ESTADO,49.38,Servicios,tef enviada banco del estado
1493,22041357,PAGO WEB PEAJE TAG,26.74,Transporte,pago web peaje tag
1494,47508257,DEBITO MCDONALDS WEB,53.31,Alimentación,debito mcdonalds web
1495,52722031,PAGO WEB GASOLINERA,53.62,Transporte,pago web gasolinera
1496,46643203,ABONO EXAMENES MED,44.43,Salud,abono examenes med
1497,90465362,TEF ENVIADA CONSULTA ESPECIALISTA,55.98,Salud,tef enviada consulta especialista
1498,91709974,DEBITO CINEMARK ONLINE,31.21,Ocio,debito cinemark online
1499,75629343,TEF ENVIADA DELIVERY COMIDA,46.94,Alimentación,tef enviada delivery comida
1500,97411506,ABONO COLEGIO MENSUALIDAD,20.85,Educación,abono colegio mensualidad
1501,57378150,PAGO AUTOMATICO DELIVERY COMIDA,58.46,Alimentación,pago automatico delivery comida
1502,11131640,PAGO AUTOMATICO REPARACIONES HOGAR,93.67,Vivienda,pago automatico reparaciones hogar
1503,22075101,pAGO AUTOMATICO INTEGR4M3DICA,124.28,Salud,pago automatico integrmdica
1504,41441568,ABONO BAR LA ESQUINA,58.91,Ocio,abono bar la esquina
1505,91339562,CARGO TC CRUZ VERDE LOCAL,39.27,Salud,cargo tc cruz verde local
1506,86383608,COMPRA TBK TAXI APP,32.52,Transporte,compra tbk taxi app
1507,85927914,TEF ENVIADA PEAJE TAG,41.97,Transporte,tef enviada peaje tag
1508,18730772,COMPRA TBK MATRICULA UNIV,27.84,Educación,compra tbk matricula univ
1509,46819677,PAGO WEB SISTEMA DUOC,36.86,Educación,pago web sistema duoc
1510,92470962,DEBITO NETFLIX.COM,18.91,Ocio,debito netflixcom
1511,96029038,COMPRA TBK CURSO IDIOMAS,104.23,Educación,compra tbk curso idiomas
1512,68055632,ABONO NETFLIX.COM,51.44,Ocio,abono netflixcom
1513,72624210,COMPRA TBK PINTURAS SHERWIN,223.45,Vivienda,compra tbk pinturas sherwin
1514,47303539,DEBITO UDEMY COURSES,138.57,Educación,debito udemy courses
1515,20980204,CARGO TC CuRSO IDIOMAS,133.21,Educación,cargo tc curso idiomas
1516,66884191,DEBITO ENEL DISTRIBUCION,144.09,Servicios,debito enel distribucion
1517,18434795,TEF ENVIADA DIDI RIDE,39.43,Transporte,tef enviada didi ride
1518,13224383,PAGO AUTOMATICO JUMBO BILBAO,37.59,Alimentación,pago automatico jumbo bilbao
1519,24474127,ABONO RESTAURANT FANCY,31.05,Ocio,abono restaurant fancy
1520,41775196,ABONO CRUZ VERDE LOCAL,142.1,Salud,abono cruz verde local
1521,22840710,PAGO WEB TIENDA ONLINE,97.55,Servicios,pago web tienda online
1522,14475312,COMPRA TBK COLEGIO MENSUALIDAD,62.84,Educación,compra tbk colegio mensualidad
1523,69313284,ABONO AGUAS ANDINAS,17.67,Servicios,abono aguas andinas
1524,17488001,COMPRA TBK PAGO CUOTAS,88.3,Educación,compra tbk pago cuotas
1525,65177982,PAGO AUTOMATICO CENTRO MEDICO,42.64,Salud,pago automatico centro medico
1526,67459379,PAGO AUTOMATICO UDEMY COURSES,133.19,Educación,pago automatico udemy courses
1527,13485913,CARGO TC COLEGIO MENSUALIDAD,73.57,Educación,cargo tc colegio mensualidad
1528,89883050,COMPRA TBK INTEGRAMEDICA,109.86,Salud,compra tbk integramedica
1529,78303134,PAGO WEB SISTEMA DUOC,45.88,Educación,pago web sistema duoc
1530,34954217,DEBITO PAGO CUOTAS,135.1,Vivienda,debito pago cuotas
1531,88453254,COMPRA TBK ENEL DISTRIBUCION,71.02,Servicios,compra tbk enel distribucion
1532,82631078,CARGO TC RESTAURANT FANCY,47.65,Ocio,cargo tc restaurant fancy
1533,49065941,CARGO TC ESTACIONAMIENTO,25.29,Transporte,cargo tc estacionamiento
1534,29407935,PAGO WEB TIENDA ONLINE,8.15,Alimentación,pago web tienda online
1535,56146216,ABONO TIENDA ONLINE,37.36,Educación,abono tienda online
1536,35414874,ABONO DIDI RIDE,41.73,Transporte,abono didi ride
1537,87632976,PAGO WEB EVENTO DEPORTIVO,36.14,Ocio,pago web evento deportivo
1538,24072446,PAGO AUTOMATICO EXAMENES MED,73.6,Salud,pago automatico examenes med
1539,10496212,PAGO AUTOMATICO ENEL DISTRIBUCION,99.43,Servicios,pago automatico enel distribucion
1540,42080592,PAGO AUTOMATICO STEAM GAMES,31.44,Ocio,pago automatico steam games
1541,37557095,ABONO SERVICIO TECNICO,66.04,Servicios,abono servicio tecnico
1542,25460445,cARGO TC ENEL DIStRIBUCION,29.94,Servicios,cargo tc enel distribucion
1543,58306200,DEBITO ARRIENDO DEPT,65.37,Vivienda,debito arriendo dept
1544,39386305,TEF ENVIADA ALMACEN VECINAL,53.7,Alimentación,tef enviada almacen vecinal
1545,43012764,CARGO TC CINEMARK ONLINE,14.82,Ocio,cargo tc cinemark online
1546,23581521,ABONO MCDONALDS WEB,6.15,Alimentación,abono mcdonalds web
1547,24894008,PAGO AUTOMATICO CINEMARK ONLINE,23.61,Ocio,pago automatico cinemark online
1548,59976005,PAGO AUTOMATICO CARGA BIP WEB,41.35,Transporte,pago automatico carga bip web
1549,29385367,DEBITO PAGO CUOTAS,133.58,Educación,debito pago cuotas
1550,60231696,TEF ENVIADA DIDI RIDE,22.49,Transporte,tef enviada didi ride
1551,88829544,COMPRA TBK ARRIENDO DEPT,116.19,Vivienda,compra tbk arriendo dept
1552,43174817,ABONO LIBRERIA UNIVERSITARIA,17.46,Educación,abono libreria universitaria
1553,78218774,ABONO CLARO TELECOM,145.57,Servicios,abono claro telecom
1554,73171894,DEBITO ARRIENDO DEPT,326.85,Vivienda,debito arriendo dept
1555,96580039,TEF ENVIADA COLEGIO MENSUALIDAD,115.16,Educación,tef enviada colegio mensualidad
1556,53194369,PAGO WEB OPTICA VISION,109.75,Salud,pago web optica vision
1557,73586743,DEBITO CURSO IDIOMAS,47.57,Educación,debito curso idiomas
1558,37246265,TEF ENVIADA SODIMAC HOME,208.23,Vivienda,tef enviada sodimac home
1559,60611218,TEF ENVIADA TAXI APP,36.43,Transporte,tef enviada taxi app
1560,28029509,CARGO TC SERVICIO TECNICO,115.23,Servicios,cargo tc servicio tecnico
1561,88378083,PAGO WEB OPTICA VISION,15.76,Salud,pago web optica vision
1562,68049927,PAGO AUTOMATICO PLATAFORMA APRENDIZAJE,67.25,Educación,pago automatico plataforma aprendizaje
1563,13317620,CARGO TC SERVICIOS GENERALES,35.14,Servicios,cargo tc servicios generales
1564,21062025,DEBITO CARGA BIP WEB,21.2,Transporte,debito carga bip web
1565,47101128,PAGO WEB TIENDA ONLINE,139.72,Educación,pago web tienda online
1566,83286377,COMPRA TBK LIDER EXPRESS,16.02,Alimentación,compra tbk lider express
1567,46838009,CARGO TC AUTOPISTA CENTRAL,15.49,Transporte,cargo tc autopista central
1568,82897088,ABONO MATRICULA UNIV,137.73,Educación,abono matricula univ
1569,64198613,CARGO TC PRONTO COPEC,57.02,Alimentación,cargo tc pronto copec
1570,73351303,ABONO TIENDA ONLINE,101.57,Servicios,abono tienda online
1571,40457532,ABONO VTR BANDA ANCHA,111.27,Servicios,abono vtr banda ancha
1572,84170763,TEF ENVIADA ESTACIONAMIENTO,46.67,Transporte,tef enviada estacionamiento
1573,52020192,CARGO TC EVENTO DEPORTIVO,51.52,Ocio,cargo tc evento deportivo
1574,84953463,TEF ENVIADA SERVICIOS GENERALES,60.54,Vivienda,tef enviada servicios generales
1575,11299382,ABONO GASOLINERA,32.49,Transporte,abono gasolinera
1576,67139083,CARGO TC RESTAURANT FANCY,42.72,Ocio,cargo tc restaurant fancy
1577,13119198,CARGO TC HOME CENTER,248.65,Vivienda,cargo tc home center
1578,54325475,TEF ENVIADA MCDONALDS WEB,36.25,Alimentación,tef enviada mcdonalds web
1579,62463815,PAGO WEB TIENDA ONLINE,147.22,Servicios,pago web tienda online
1580,35278389,COMPRA TBK TAXI APP,31.11,Transporte,compra tbk taxi app
1581,22514663,DEBITO OPTICA VISION,34.0,Salud,debito optica vision
1582,35057390,tEF ENVIADA MERcADO CENTRAL,15.94,Ocio,tef enviada mercado central
1583,98525972,TEF ENVIADA PINTURAS SHERWIN,233.54,Vivienda,tef enviada pinturas sherwin
1584,33062057,CARGO TC SODIMAC HOME,164.37,Vivienda,cargo tc sodimac home
1585,27332564,TEF ENVIADA SERVICIOS GENERALES,237.76,Vivienda,tef enviada servicios generales
1586,37713235,PAGO AUTOMATICO EASY PORTAL,95.48,Vivienda,pago automatico easy portal
1587,99226958,PAGO AUTOMATICO CARGA BIP WEB,31.11,Transporte,pago automatico carga bip web
1588,71600090,PAGO WEB LIBRERIA UNIVERSITARIA,48.56,Educación,pago web libreria universitaria
1589,63584671,PAGO AUTOMATICO MCDONALDS WEB,38.27,Alimentación,pago automatico mcdonalds web
1590,75895351,CARGO TC PEAJE TAG,30.31,Transporte,cargo tc peaje tag
1591,96744801,DEBITO UDEMY COURSES,133.34,Educación,debito udemy courses
1592,49922892,DEBITO REPARACIONES HOGAR,186.88,Vivienda,debito reparaciones hogar
1593,92911191,PAGO AUTOMATICO VTR BANDA ANCHA,112.65,Servicios,pago automatico vtr banda ancha
1594,86318249,DEBITO SERVICIOS GENERALES,83.44,Vivienda,debito servicios generales
1595,31197304,TEF ENVIADA NETFLIX.COM,20.06,Ocio,tef enviada netflixcom
1596,18958209,CARGO TC MERCADO CENTRAL,43.39,Ocio,cargo tc mercado central
1597,84198767,PAGO AUTOMATICO STEAM GAMES,11.67,Ocio,pago automatico steam games
1598,53756742,ABONO FARMACIA AHUMADA,67.41,Salud,abono farmacia ahumada
1599,72031070,TEF ENVIADA CARGA BIP WEB,6.47,Transporte,tef enviada carga bip web
1600,56124957,DEBITO ENTRETENIMIENTO PLUS,46.03,Ocio,debito entretenimiento plus
1601,53904009,PAGo AUTOMATICO GASCO LIQUADO,103.84,Servicios,pago automatico gasco liquado
1602,83608832,PAGO AUTOMATICO PAGO CUOTAS,279.96,Vivienda,pago automatico pago cuotas
1603,47465789,TEF ENVIADA EVENTO DEPORTIVO,51.29,Ocio,tef enviada evento deportivo
1604,49479427,PAGO WEB COPEC SANTIAGO,11.83,Transporte,pago web copec santiago
1605,11504663,TEF ENVIADA TIENDA ONLINE,42.26,Ocio,tef enviada tienda online
1606,14623108,CARGO TC ESTACIONAMIENTO,54.1,Transporte,cargo tc estacionamiento
1607,95200126,PAGO AUTOMATICO SISTEMA DUOC,123.61,Educación,pago automatico sistema duoc
1608,23796681,DEBITO ENTRETENIMIENTO PLUS,26.48,Ocio,debito entretenimiento plus
1609,16531664,COMPRA TBK OPTICA VISION,118.14,Salud,compra tbk optica vision
1610,42016340,TEF ENVIADA GASCO LIQUADO,38.0,Servicios,tef enviada gasco liquado
1611,55247029,COMPRA TBK VERDULERIA DON PEPE,50.13,Alimentación,compra tbk verduleria don pepe
1612,22965862,COMPRA TBK ENTRETENIMIENTO PLUS,48.83,Ocio,compra tbk entretenimiento plus
1613,15907259,TEF ENVIADA BANCO DEL ESTADO,68.2,Servicios,tef enviada banco del estado
1614,35440639,CARGO TC PEDIDOSYA CL,39.36,Alimentación,cargo tc pedidosya cl
1615,38693064,PAGO AUTOMATICO PAGO CUOTAS,24.82,Educación,pago automatico pago cuotas
1616,52445044,COMPRA TBK CLINICA INDISA,11.68,Salud,compra tbk clinica indisa
1617,47373949,TEF ENVIADA ESTACIONAMIENTO,40.75,Transporte,tef enviada estacionamiento
1618,65176483,COMPRA TBK CRUZ VERDE LOCAL,52.21,Salud,compra tbk cruz verde local
1619,86397410,COMPRA TBK CURSO IDIOMAS,34.0,Educación,compra tbk curso idiomas
1620,62152370,CARGO TC SUPERMERCADO DIA,42.28,Alimentación,cargo tc supermercado dia
1621,52676804,CARGO TC VTR BANDA ANCHA,146.92,Servicios,cargo tc vtr banda ancha
1622,91675959,COMPRA TBK EVENTO DEPORTIVO,55.17,Ocio,compra tbk evento deportivo
1623,41195619,PAGO WEB SERVICIOS GENERALES,226.2,Vivienda,pago web servicios generales
1624,41728577,TEF ENVIAdA NETFLIX.COM,45.59,Ocio,tef enviada netflixcom
1625,28462384,PAGO WEB GASCO LIQUADO,62.43,Servicios,pago web gasco liquado
1626,96173002,TEF ENVIADA INTEGRAMEDICA,15.31,Salud,tef enviada integramedica
1627,54116005,PAGO AUTOMATICO COMPRA EN AMAZON,12.38,Ocio,pago automatico compra en amazon
1628,65686049,PAGO WEB CRUZ VERDE LOCAL,100.73,Salud,pago web cruz verde local
1629,54462343,TEF ENVIADA CRUZ VERDE LOCAL,57.98,Salud,tef enviada cruz verde local
1630,99255596,COMPRA TBK PEAJE TAG,59.36,Transporte,compra tbk peaje tag
1631,91612860,DEBITO BANCO DEL ESTADO,132.18,Servicios,debito banco del estado
1632,10811032,TEF ENVIADA PLATAFORMA APRENDIZAJE,19.05,Educación,tef enviada plataforma aprendizaje
1633,28996104,TEF ENVIADA EASY PORTAL,378.4,Vivienda,tef enviada easy portal
1634,37430524,TEF ENVIADA SHELL RUTA 5,18.0,Transporte,tef enviada shell ruta 
1635,32033022,DEBITO VERDULERIA DON PEPE,44.69,Alimentación,debito verduleria don pepe
1636,50681488,TEF ENVIADA TAXI APP,20.69,Transporte,tef enviada taxi app
1637,74581639,CARGO TC ARRIENDO DEPT,78.01,Vivienda,cargo tc arriendo dept
1638,69240493,PAGO AUTOMATICO CENTRO MEDICO,69.18,Salud,pago automatico centro medico
1639,74693042,ABONO PAGO CUOTAS,12.77,Educación,abono pago cuotas
1640,50296396,ABONO SERVICIOS GENERALES,258.31,Vivienda,abono servicios generales
1641,61063166,DEBITO PEAJE TAG,30.5,Transporte,debito peaje tag
1642,74537834,PAGO AUTOMATICO PINTURAS SHERWIN,75.18,Vivienda,pago automatico pinturas sherwin
1643,35451146,TEF ENVIADA ESTACIONAMIENTO,5.23,Transporte,tef enviada estacionamiento
1644,75961801,DEBITO PAGO CUOTAS,66.64,Servicios,debito pago cuotas
1645,75706438,DEBITO SERVICIOS GENERALES,157.73,Vivienda,debito servicios generales
1646,26707088,PAGO AUTOMATICO COLEGIO MENSUALIDAD,63.88,Educación,pago automatico colegio mensualidad
1647,44260204,TEF ENVIADA MATRICULA UNIV,117.98,Educación,tef enviada matricula univ
1648,95225538,PAGO WEB SERVICIO TECNICO,106.39,Servicios,pago web servicio tecnico
1649,66913730,DEBITO NETFLIX.COM,45.46,Ocio,debito netflixcom
1650,58508204,COMPRA TBK ESTACIONAMIENTO,39.7,Transporte,compra tbk estacionamiento
1651,29848692,DEBITO NETFLIX.COM,19.37,Ocio,debito netflixcom
1652,87623721,CARGO TC CONDOMINIO GGCC,383.12,Vivienda,cargo tc condominio ggcc
1653,22389075,COMPRA TBK VTR BANDA ANCHA,100.22,Servicios,compra tbk vtr banda ancha
1654,20784168,DEBITO SERVICIOS GENERALES,231.49,Vivienda,debito servicios generales
1655,43939802,TEF ENVIADA TAXI APP,43.05,Transporte,tef enviada taxi app
1656,88662295,DEBITO TIENDA ONLINE,53.12,Educación,debito tienda online
1657,56223620,COMPRA TBK EASY PORTAL,334.98,Vivienda,compra tbk easy portal
1658,51352528,DEBITO INTEGRAMEDICA,10.9,Salud,debito integramedica
1659,66081482,COMPRA TBK ESTACIONAMIENTO,33.87,Transporte,compra tbk estacionamiento
1660,33676181,DEBITO BAR LA ESQUINA,25.61,Ocio,debito bar la esquina
1661,77459675,TEF ENVIADA CINEMARK ONLINE,57.17,Ocio,tef enviada cinemark online
1662,34525524,TEF ENVIADA ARRIENDO DEPT,333.21,Vivienda,tef enviada arriendo dept
1663,94132688,ABONO CARGA BIP WEB,55.21,Transporte,abono carga bip web
1664,21503407,TEF ENVIADA DELIVERY COMIDA,25.78,Alimentación,tef enviada delivery comida
1665,23530374,CARGO TC FARMAC1A AHUMADA,11.33,Salud,cargo tc farmaca ahumada
1666,15618266,DEBITO CRUZ VERDE LOCAL,23.56,Salud,debito cruz verde local
1667,45679876,PAGO AUTOMATICO UDEMY COURSES,140.5,Educación,pago automatico udemy courses
1668,59765936,PAGO WEB REPARACIONES HOGAR,288.65,Vivienda,pago web reparaciones hogar
1669,58480869,ABONO CONSULTA ESPECIALISTA,103.11,Salud,abono consulta especialista
1670,23445578,CARGO TC SODIMAC HOME,51.08,Vivienda,cargo tc sodimac home
1671,28637880,DEBITO TALLER AUTOMOTRIZ,13.6,Servicios,debito taller automotriz
1672,43358157,CARGO TC TIENDA ONLINE,25.26,Alimentación,cargo tc tienda online
1673,35224200,PAGO WEB CURSO IDIOMAS,10.44,Educación,pago web curso idiomas
1674,16141035,COMPRA TBK RESTAURANT FANCY,58.33,Ocio,compra tbk restaurant fancy
1675,91438353,DEBITO RESTAURANT FANCY,31.65,Ocio,debito restaurant fancy
1676,67433950,ABONO COMPRA EN AMAZON,56.65,Ocio,abono compra en amazon
1677,91493489,DEBITO EASY PORTAL,118.28,Vivienda,debito easy portal
1678,77731180,PAGO WEB PEAJE TAG,6.75,Transporte,pago web peaje tag
1679,83651529,CARGO TC EASY PORTAL,395.53,Vivienda,cargo tc easy portal
1680,74715566,PAGO AUTOMATICO CONDOMINIO GGCC,281.92,Vivienda,pago automatico condominio ggcc
1681,98549488,TEF ENVIADA DIDI RIDE,43.49,Transporte,tef enviada didi ride
1682,44578317,DEBITO vERDUlERIA DON PEPE,41.63,Alimentación,debito verduleria don pepe
1683,81745187,DEBITO SPOTIFY PREMIUM,39.85,Ocio,debito spotify premium
1684,40038761,ABONO EASY PORTAL,376.12,Vivienda,abono easy portal
1685,60601468,COMPRA TBK TIENDA ONLINE,137.42,Servicios,compra tbk tienda online
1686,85416933,DEBITO TIENDA ONLINE,58.14,Ocio,debito tienda online
1687,49054205,TEF ENVIADA ARRIENDO DEPT,80.69,Vivienda,tef enviada arriendo dept
1688,35253920,DEBITO PEDIDOSYA CL,45.95,Alimentación,debito pedidosya cl
1689,52060116,CARGO TC SUPERMERCADO DIA,57.47,Alimentación,cargo tc supermercado dia
1690,81887423,CARGO TC UDEMY COURSES,36.58,Educación,cargo tc udemy courses
1691,26952687,CARGO TC SERVICIOS GENERALES,231.91,Vivienda,cargo tc servicios generales
1692,82248455,COMPRA TBK SISTEMA DUOC,129.33,Educación,compra tbk sistema duoc
1693,39380829,ABONO CLINICA INDISA,79.98,Salud,abono clinica indisa
1694,99301859,PAGO WEB CONDOMINIO GGCC,347.19,Vivienda,pago web condominio ggcc
1695,77428032,PAGO WEB ENEL DISTRIBUCION,148.65,Servicios,pago web enel distribucion
1696,74194023,ABONO PRONTO COPEC,39.71,Alimentación,abono pronto copec
1697,60560976,CARGO TC ESTACIONAMIENTO,8.23,Transporte,cargo tc estacionamiento
1698,38268009,TEF ENVIADA SERVICIO TECNICO,128.73,Servicios,tef enviada servicio tecnico
1699,34027688,DEBITO GASCO LIQUADO,129.95,Servicios,debito gasco liquado
1700,98483078,CARGO TC TIENDA ONLINE,55.18,Ocio,cargo tc tienda online
1701,66698597,PAGO WEB COPEC SANTIAGO,42.28,Transporte,pago web copec santiago
1702,47988968,PAGO AUTOMATICO CENTRO MEDICO,49.53,Salud,pago automatico centro medico
1703,53408507,PAGO AUTOMATICO PEAJE TAG,46.37,Transporte,pago automatico peaje tag
1704,50812122,ABONO UDEMY COURSES,74.05,Educación,abono udemy courses
1705,74752231,TEF ENVIADA GASOLINERA,21.01,Transporte,tef enviada gasolinera
1706,36260378,TEF ENVIADA DIDI RIDE,45.44,Transporte,tef enviada didi ride
1707,23683207,DEBITO PEDIDOSYA CL,42.31,Alimentación,debito pedidosya cl
1708,67325876,PAGO AUTOMATICO VTR BANDA ANCHA,105.12,Servicios,pago automatico vtr banda ancha
1709,73602527,COMPRA TBK COPEC SANTIAGO,14.88,Transporte,compra tbk copec santiago
1710,89643778,PAGO WEB LIDER EXPRESS,28.86,Alimentación,pago web lider express
1711,75582257,TEF ENVIADA tAXI APP,21.65,Transporte,tef enviada taxi app
1712,98384904,DEBITO MATRICULA UNIV,22.55,Educación,debito matricula univ
1713,69742764,CARGO TC SERVICIOS GENERALES,178.56,Vivienda,cargo tc servicios generales
1714,96088502,COMPRA TBK LIDER EXPRESS,41.78,Alimentación,compra tbk lider express
1715,86857173,COMPRA TBK SISTEMA DUOC,77.13,Educación,compra tbk sistema duoc
1716,61534222,ABONO SPOTIFY PREMIUM,31.63,Ocio,abono spotify premium
1717,23346779,CARGO TC TIENDA ONLINE,22.89,Ocio,cargo tc tienda online
1718,12650315,TEF ENVIADA MERCADO CENTRAL,26.66,Ocio,tef enviada mercado central
1719,75573851,ABONO PAGO CUOTAS,18.95,Servicios,abono pago cuotas
1720,97469782,PAGO WEB TIENDA ONLINE,27.37,Servicios,pago web tienda online
1721,34248334,DEBITO GASCO LIQUADO,130.68,Servicios,debito gasco liquado
1722,52184106,COMPRA TBK CINEMARK ONLINE,11.77,Ocio,compra tbk cinemark online
1723,21787125,TEF ENVIADA GASOLINERA,35.94,Transporte,tef enviada gasolinera
1724,77934076,COMPRA TBK ENEL DISTRIBUCION,51.8,Servicios,compra tbk enel distribucion
1725,98336655,PAGO AUTOMATICO MATRICULA UNIV,10.01,Educación,pago automatico matricula univ
